292.7567104,355.5744799,0
418.8393797,16.07322415,0
584.1505351,388.6226921,0
659.5186845,204.7835434,0
561.3272732,418.5046615,0
481.5416546,426.8282579,0
475.6613619,2.228002291,0
656.8630847,141.7356321,0
281.2268947,90.71477097,0
240.5871631,242.7082382,0
311.1007764,398.4648045,0
563.543913,55.76406413,0
452.978999,6.420386094,0
449.2993314,3.662501934,0
636.7117192,139.815505,0
463.1733476,4.993000025,0
434.7563838,12.03937151,0
641.3152345,123.1394878,0
553.1345722,30.07162193,0
317.5105702,400.6360957,0
489.878021,4.285035162,0
520.2411952,430.8439122,0
545.1212363,34.82380306,0
614.3397894,349.2683105,0
456.1854166,11.221198,0
449.4524551,6.061013622,0
310.5330573,387.6571092,0
238.9973007,270.4511943,0
581.4597316,399.2054063,0
240.6320645,191.4556805,0
650.4781358,187.7920839,0
373.712632,428.4862236,0
602.4101584,62.7126603,0
536.8045516,411.6209505,0
413.8626567,436.2297121,0
286.5396351,98.3293522,0
606.014977,75.38351376,0
255.8412557,123.2246704,0
228.2908393,194.4932648,0
634.9905369,341.1265545,0
616.1521275,100.6951446,0
380.3735885,435.3923481,0
602.0419546,83.10267266,0
543.3636666,417.9583765,0
664.6930809,241.8440179,0
248.8934041,131.5168818,0
650.4891223,296.0377802,0
364.2455057,140.708142,3
272.6495458,332.1305439,0
547.2090941,425.8993148,0
533.8397863,431.7644482,0
590.9844544,57.5848338,0
397.6359532,429.2127452,0
265.8520532,323.6798082,0
590.8582535,68.07013393,0
271.4433509,98.3417669,0
661.1215122,170.4978486,0
650.6321279,133.8991835,0
527.2160363,418.2713583,0
336.3488866,45.98993528,0
288.1359398,368.7095816,0
314.5674312,385.3288706,0
505.1194702,433.6022577,0
306.1954596,71.48408293,0
338.5102835,35.39198629,0
459.1826423,21.45423883,0
326.1039524,39.61856551,0
639.852186,298.2190854,0
641.4709351,298.4926804,0
494.5074333,4.969175386,0
660.2578463,258.2610017,0
363.8103935,416.0878864,0
323.0141668,55.68141642,0
301.7274807,369.6653995,0
618.500466,99.78390875,0
669.9519366,205.9207159,0
518.0021372,420.9189474,0
588.890623,59.33249639,0
257.8007241,126.5979567,0
669.4987953,205.5091077,0
302.4945226,373.5260329,0
496.1576149,441.8470331,0
407.1034095,21.03792963,0
368.8846456,15.1833672,0
611.5465467,71.24063698,0
426.6832475,446.6054297,0
243.5655682,249.207371,0
535.5756041,18.08686056,0
232.2451687,276.8546372,0
649.7823696,264.6029707,0
650.5539724,149.6929423,0
589.8733925,381.3877883,0
427.7836984,431.8981648,0
419.3735323,438.4372183,0
543.2924145,36.66030595,0
373.2268043,418.2524104,0
407.107578,431.3117633,0
605.6577933,355.8480097,0
291.868849,81.23470668,0
497.595859,7.440176534,0
559.2753186,412.4348927,0
362.5900484,150.5574098,3
412.5203087,430.9311163,0
431.5829965,431.3543351,0
599.2517968,69.77567423,0
333.1357981,53.23357682,0
593.0836992,378.1601841,0
332.9207705,400.0361722,0
654.5671696,164.6797179,0
281.4424945,99.9909566,0
605.5065765,68.15230747,0
654.4293445,198.6198981,0
457.5774358,437.610778,0
492.4833106,444.6439924,0
434.0039994,441.5553093,0
365.2134312,20.43288839,0
274.7048339,92.74585174,0
630.9535275,113.1807239,0
226.0589507,203.8699319,0
562.1644441,42.88092822,0
516.8051742,419.7427295,0
338.1865808,41.49071751,0
531.277511,423.5252432,0
462.4446118,8.6980381,0
241.5338242,195.9726888,0
528.5788659,431.6416906,0
319.0577715,395.5479841,0
331.8003539,401.1327967,0
648.1704278,325.0133388,0
532.656905,40.04298983,0
247.8876248,294.6770792,0
622.8160231,88.2602695,0
540.4116495,37.63384823,0
578.8944884,385.5903918,0
659.60618,178.1024781,0
362.1879636,425.3931267,0
461.0982403,443.7365364,0
250.1043031,192.2690332,0
269.4665503,347.9162875,0
348.9283439,412.1407439,0
626.4520371,118.9928481,0
247.782587,200.3032371,0
279.1410285,340.4125804,0
645.8358415,157.9011052,0
625.948162,89.4195383,0
573.9968012,60.8350377,0
428.4474735,14.83327563,0
655.5600126,258.1900634,0
573.1706589,48.94712992,0
348.8982039,29.72024335,0
646.322955,287.4641228,0
450.3899256,5.594543161,0
501.2830489,434.6482634,0
583.0250882,396.9816925,0
564.1704579,44.79878141,0
233.0015162,220.0419272,0
521.4965146,417.2062972,0
246.0461619,280.3331974,0
640.3388233,146.6832961,0
449.4045184,438.2301651,0
235.276677,231.5866658,0
501.212095,432.0696335,0
609.1105586,68.70265885,0
254.8162911,153.1570615,0
358.0505345,36.46171207,0
459.2752675,22.00952872,0
499.1371634,436.5586698,0
633.6547694,310.9219168,0
348.5868208,423.2690503,0
562.480169,43.15326256,0
434.6046275,439.9796015,0
545.0432109,26.85399463,0
635.0765212,324.733781,0
421.6281798,444.6875162,0
237.6251197,209.2447903,0
240.9881295,235.272752,0
666.1823258,247.2912532,0
233.2049909,243.3924637,0
434.1301408,1.715699302,0
415.0114472,434.9920933,0
272.6817445,330.1822848,0
371.7062197,148.5946511,3
584.4338874,377.794825,0
384.9237061,15.5677747,0
503.0849881,26.12149543,0
278.6749885,109.1391846,0
653.5340447,250.2173856,0
239.4691156,149.7117794,0
651.9621663,195.7428874,0
668.524416,252.3116998,0
482.5685623,8.953936406,0
644.1541744,322.0004944,0
240.3570839,159.8582279,0
281.615772,111.7072346,0
603.4743859,76.27879707,0
523.9050795,432.4094077,0
404.406193,11.98443352,0
627.7181681,351.6928742,0
478.9443091,8.936027093,0
598.7288577,383.5510706,0
654.118725,300.1383101,0
642.0711607,338.342142,0
257.2676346,158.2227239,0
426.0607866,436.3638452,0
631.9828408,320.3970389,0
654.8543777,133.9414114,0
560.8027217,138.7325121,2
365.1062281,430.0375415,0
610.6152825,92.16021911,0
633.6209217,105.1975057,0
524.4054335,17.07236396,0
622.0297631,352.9337776,0
490.8325611,17.52359524,0
363.4196325,417.600146,0
371.107412,139.8877041,3
656.0355011,241.4280873,0
362.829942,19.92381461,0
274.4493709,114.9668011,0
314.8155354,69.76497465,0
591.5711428,55.93420395,0
368.6746923,25.45531132,0
620.5679634,365.4894983,0
588.8483903,72.31150936,0
304.2752075,66.74726571,0
234.1483447,217.0999576,0
323.1890756,56.60994647,0
376.9657328,123.8445491,3
499.3477845,427.6075143,0
611.5047566,76.21608918,0
351.5583349,46.18278335,0
661.2339749,226.6749274,0
411.6410735,424.0531743,0
497.3029986,13.12217346,0
237.2161205,222.8752017,0
403.5954779,18.10489703,0
251.1682177,309.2375628,0
467.7562859,345.3986121,1
489.7397181,436.1617713,0
236.2351052,210.8324948,0
620.9748192,93.91613699,0
228.6547732,201.4808284,0
404.6780324,7.153393512,0
512.366673,441.0396432,0
617.0956546,348.5879056,0
240.923953,266.0140901,0
594.5577251,385.814142,0
616.3782057,106.5765434,0
600.3236486,370.5700762,0
554.7854352,43.55528838,0
291.2050722,86.89675447,0
600.9703918,368.9832894,0
625.6409141,119.7030367,0
473.9333112,437.0769384,0
653.4016519,295.1147238,0
497.8621744,432.5026758,0
669.3009118,229.2735937,0
584.868773,397.5891784,0
237.9011714,157.0062791,0
247.3359366,133.8743185,0
261.936916,120.1874512,0
414.5421171,439.3366531,0
365.8100035,37.77831769,0
293.1672177,74.73478626,0
646.0425738,275.8939546,0
657.1092432,233.7939788,0
320.6105215,53.79261611,0
672.547976,204.0837491,0
238.4723545,160.4594142,0
490.0776504,21.20782921,0
482.7761919,438.4207287,0
464.490249,432.7283987,0
304.805134,63.59781576,0
370.9762918,29.24468892,0
257.0559124,135.9713932,0
